feature	Anaerospora	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Vampirovibrio	Vampirovibrionaceae.Genus	Obscuribacteraceae.Genus	Frankiales.Genus	Nakamurella	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.9	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	env.OPS.17.Genus	Fluviicola	Dinghuibacter	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Babeliales.Genus	Babeliaceae.Genus	Pedosphaeraceae.Genus	Chthoniobacter	Verrucomicrobiae.Genus	Methanosarcina	Methanobacteriaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Polymorphobacter	Magnetospirillum	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Caedibacter	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	X0319.6G20.Genus	Desulfobacterota.Genus	Sandaracinaceae.Genus	Haliangium	Pajaroellobacter	Phaselicystis	Aetherobacter	Blfdi19.Genus	NB1.j.Genus	Candidatus.Berkiella	Candidatus.Competibacter	Stenotrophomonas	Luteimonas	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	AAP99	Dechloromonas	Rhizobacter	Curvibacter	Rubrivivax	Comamonadaceae.Genus	Aquabacterium	Paucibacter	Crenobacter	IS.44	SC.I.84.Genus	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Neochlamydia	Parachlamydiaceae.Genus	Chlamydiales.Genus	Candidatus.Protochlamydia	Simkania	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	SM1A02	CL500.3	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus
RTF065	0	0	0	0	0	0	0	0	0.000119820748160752	0	0	0.0145941671259795	0	0.119125787821419	0.026312636296101	0.00862709386757411	0	0.0523377027966163	0.00299551870401879	0	0	0	0	0	0	0	0	0.00172541877351482	0.00129406408013612	0	0	0	0	0	0.000215677346689353	0.000191713197057202	0	0	0	0	0	0	0	0.0273191305806513	0	0	0	0	0	0	0.327709746219655	0	0.000982530134918162	0	0	0	0	0	0	0	0	0.00076685278822881	0	0	0	0	0	0	0.0504445349756764	0	0.00103045843418246	0.000119820748160752	0	0	0	0.0143305614800259	0.00158163387572192	0.000670996189700209	0	0	0	0	0	0.000575139591171607	0	0	0	0	0	0	0	0	0.000383426394114405	0.000742888638596659	0	0	0	0	0.0288768003067411	0	0	0	0	0	0	0	0	0.000575139591171607	0	0	0	0	0	0	0	0	0	0	0	0.00738095808670229	0	0	0.00249227156174363	0	0	0	0	0.00225263006542213	0.0268638117376405	0	0	0	0	0.00155766972608977	0	0	0.000838745237125261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081957391741954	0.00915430515948142	0	0	0	0	0	0.00110235088307891	0	0	0.00553571856502672	0.00129406408013612	0	0	0	0	0.000215677346689353	0	0	0.0852404802415586	0.138321071676772	0	0.00263605645953653	0	0	0.0153370557645762	0	0	0	0	0.00124613578087182	0	0	0	0	0	0	0	0	0	0.000383426394114405	0	0	0	0	0	0	0.00103045843418246	0	0	0	0.00230055836468643	0.000647032040068058	0	0	0.00208488101799708	0	0	0	0.000119820748160752	0	0	0	0	0	0	0.000119820748160752	0	0
RTF081	0	0	0	0	0	0	0	0	0	0	0	0.0367618065455428	0.000727956565258273	0.0212927295338045	0.00142558160696412	0.0117382996147897	0	0.059237465497892	0	0	0	0	0	0	0	0	0	0.0047620491977312	0.00515635900391277	0	0.000272983711971852	0	0	0	0	0.000606630471048561	0	0	0	0	0	0	0	0.0171676423306743	0	0	0	0	0	0	0.431708574721708	0	0	0	0	0	0	0	0	0	0	0.000940277230125269	0	0	0	0	0	0	0.0172283053777791	0	0.000333646759076708	0.000394309806181565	0	0	0	0.0179865934665898	0.0129212290333343	0.000576298947496133	0	0	0	0	0	0.00245685340774667	0	0	0	0	0	0	0	0	0.00030331523552428	0	0	0	0	0	0.0786496405714459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09945706572841e-05	0	0	0	0.00782553307652643	0	0	0.00427674482089235	0	0	0	0	0.00169856531893597	0.0639085201249659	0	0	0	0	0	0	0	0.000727956565258273	0	0	0	0	0	0	0	0	0	0	0	0	6.06630471048561e-05	0	0	0	0	0	0	0	0	0	0.00679426127574388	0.0145894628287179	0	0	0	0	0	0.00185022293669811	0	0	0.00900846249507113	0.000636961994600989	0	0	0	0	0	0	0	0.017501289089751	0.136734508174346	0	0	0	0	0.000121326094209712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000576298947496133	0	0.000667293518153417	0	0	0	0	0.00133458703630683	0	0	0	0.000727956565258273	0.000212320664866996	0	0	0.00442840243865449	0	0	0	0.0032454730201098	0	0	0.000333646759076708	0	0	0	0	0	0
RTF082	0	0	0	0	0.000111380280121405	0	0	0	0.00150363378163896	0	0	0.0399019853534932	0.000863197170940885	0.117172054687718	0.00231114081251914	0.0222760560242809	0.000835352100910534	0.142371843065185	0.00142009857154791	0.000194915490212458	0	0	0	0	0	0.0012530281513658	0	0.00826998579901428	0.00904964775986412	0	0	0	0	0	0.000361985910394565	0.000918887311001587	0	0	0	0	0	0	0	0.0226658870047058	0	0	0	0	0	0	0.127725336229221	0	0	0	0	0	0	0	0	0	0	0.00328571826358143	0	0	0	0	0	0	0.00303511263330827	0	0.000334140840364214	0.000111380280121405	0	0	0	0.0495920697240554	0.00840921114916604	0.00133656336145685	0	0	0	0.000222760560242809	0	0.00503995767549355	0	0	0	0.000111380280121405	0	0	0	0	0.000668281680728427	0	0	0	0.000194915490212458	0	0.0136162392448417	0	0	0	0	0	0	0	0.00342494361373319	0.000863197170940885	0	0	0	0	0	0.00153147885166931	0	0.000918887311001587	0	0	0	0.0310750981538719	0	0	0.00676635201737532	0	0	0.00264528165288336	0	0.00289588728315652	0.199537771837496	0	0	0	8.35352100910534e-05	0.00203269011221563	0	0	0.00075181689081948	0	0	0	0	0	0	0	0.000473366190515969	0	0	0	0.0011973380113051	0	0	0	0	0	0	0	0	0	0	0.000640436610698076	0.0139225350151756	0.000111380280121405	0	0	0	0	0.00206053518224598	0	0	0.0289588728315652	0.00270097179294406	0	0	0	0	0	0	0	0.00395399994430986	0.0784952524155598	0	0	0	0	0.0037590844540974	0	0	0	0	0.00075181689081948	0	0	0	0.000111380280121405	0	0	0	0	0	0.00295157742321722	0.000529056330576671	0.000779661960849832	0	0	0	0	0.00442736613482583	0	0	0	0.00225545067245844	0.000361985910394565	0	0	0.00946732381031938	0	0	0	0.003647704173976	0	0	0.00075181689081948	0	0	0	0	0	0
RTF083	0	0	0	0	0	0	0	0	0	0	0	0.0363272697786307	0.000270292185852907	0.0214882287753061	0.00078384733897343	0.00462199637808471	0	0.0430034867691975	0.000351379841608779	0	0	0	0	0	0	0	0	0.00324350623023488	0.00254074654701733	0	0	0	0	0	0	0.000108116874341163	0	0	0	0	0	0	8.10876557558721e-05	0.014784982566154	0	0	0	0	0	0	0.50398680974133	0	0	0	0	0	0	0	0	0	0	0.000216233748682326	0	0	0	0	0	0	0.022407222207206	0	0.000135146092926454	0	0	0	0	0.0112171257128956	0.0072708597994432	0.000432467497364651	0	0	0	0	0	0.00148660702219099	0	0	0	0	0	0	0	0	0.00040543827877936	0.000243262967267616	0	0	0	0	0.0594913101062248	0	0	0	0	0	0	0	0.000297321404438198	0.000351379841608779	0	0	0	0	0	0	0	0	0	0	0	0.00645998324188448	0	0	0.00205422061248209	0	0	0.000162175311511744	0	0.00170284077087331	0.0410573830310566	0	0	0	0	0.000648701246046977	0	0	0.000297321404438198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105413952482634	0.020271913938968	0	0	0	0	0	0.00105413952482634	0	0	0.00751412276671081	0.00124334405492337	0	0	0	0	0	0	0	0.0344622536962456	0.13717328432035	0	0	0	0	0.00108116874341163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108116874341163	0	0	0	0	0.00197313295672622	0	0	0	0.00191907451955564	0	0	0	0.00237857123550558	0	0	0	0.00183798686379977	0	0	0	0	0	0	0	0	0
RTF084	0	0	9.72029841316128e-05	0	0	0	0	0	0	0	0	0.0639838643046342	0.0014823455080071	0.0265850161599961	0.00167675147627032	0.00702291560350903	0.000340210444460645	0.079827950718087	0.000194405968263226	0	0	0	0	0	0	0	0	0.0111783431751355	0.00646399844475225	0.000121503730164516	0.000218706714296129	0	0	0	0.000437413428592258	0.000388811936526451	0	0	0	0	0	0	0	0.0180068528103813	0	0	0	0	0	0	0.299190785157104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022842701270929	0	0	0.000583217904789677	0	0	0	0.03088624820782	0.0132925080799981	0.00155524774610581	0	0	0	0	0	0.00400962309542903	0	0	0	0	0	0	0	0	0.00106923282544774	0	0	0	0	0	0.0917353162742096	0	0	0.000121503730164516	0	0	0	0	0.000656120142888387	0.000631819396855483	0	0	0	0	0	0	0	0	0	0	0	0.0155524774610581	0	0	0.00729022380987096	0	0	0.000461714174625161	0	0.00437413428592258	0.0863891521469709	0	0	0	0	0.00201696192073097	0	0	0.00128793953974387	0	0	0	0.000291608952394839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145804476197419	0.0294768049379116	0	0	0	0	0	0.00233287161915871	0	0	0.0225996938106	0.00208986415882968	0	0	0	0	0	0	0	0.0223323856042381	0.114262107846711	0	0	7.29022380987096e-05	0	0.000413112682559355	0	0	0	0	0.000121503730164516	0	0	0	0	0	0	0	0	0	0.00123933804767806	0.000267308206361935	9.72029841316128e-05	0	0	0	0	0.00451993876212	0	0	0	0.00437413428592258	0	0	0	0.00673130665111419	0	0	0	0.00575927680979806	0	0	0	0	0	0	0.000145804476197419	0	0
RTF085	0	0	0	0	0	0	0	0	0.000225776105362183	0	0	0.100263405456256	0.000752587017873942	0.0473189087488241	0.00129821260583255	0.0120978363123236	0.000413922859830668	0.0514393226716839	0.000696142991533396	0	0	0	0	0	0	0	0	0.0114393226716839	0.0058137347130762	0	0	0	0	0	0.00026340545625588	0.00111006585136406	0	0	0	0	0	0	0.00013170272812794	0.0257572906867357	0	0	0	0	0	0	0.25618062088429	0	0.000112888052681091	0	0	0	0	0	0	0	0	0.000470366886171214	0	0	0	0	0	0	0.0107808090310442	0	0	0.00077140169332079	0	0	0	0.0399623706491063	0.0255691439322672	0.00146754468485419	0	0	0	0	0	0.00470366886171214	0	0	0	0	0	0	0	0	0.000564440263405456	0.000169332079021637	0	0	0	0	0.0574223894637817	0	0	0.00013170272812794	0	0	0	0	0.00176857949200376	0.00118532455315146	0	0	0	0	0	0	0	0	0	0	0	0.0192662276575729	0	0	0.00782690498588899	0	0	0.000244590780809031	0	0.00406396989651928	0.104703668861712	0	0	0	0	0.00161806208842897	0	0	0.00244590780809031	0	0	0	0	0	0	0	5.64440263405456e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287864534336783	0.0324553151458137	0	0	0	0	0	0.00423330197554092	0	0	0.0154280338664158	0.00158043273753528	0	0	0	0	0	0	0	0.0231984948259643	0.0892003762935089	0	0	0	0	0.00114769520225776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090310442144873	0	0.000112888052681091	0	0	0	0	0.00513640639698965	0	0	0	0.00694261523988711	7.52587017873942e-05	0	0	0.00999059266227658	0	0	0	0.00600188146754468	0	0	0.00013170272812794	0	7.52587017873942e-05	0	0	0	0
RTF091	0	0	0	0	0.0015665292940978	0	0	0	0.000867616224423397	0.000120502253392138	0	0.000216904056105849	0.000843515773744969	0.020003374063095	0.00253054732123491	0.0110621068613983	0.000265104957462705	0.0174246258405032	0	0.000216904056105849	0	0	0	0	0	0	0	0.000120502253392138	0.000723013520352831	0.00209673920902321	0	0	0	0	0.000361506760176415	0.000843515773744969	0	0	0	0.00115682163256453	0	0	0	0.0342949413154026	0	0	0	0	0	0	0.369267105294869	0	0	0	0	0	0	0	0	0	0	0.00031330585881956	0	0	0	0	0	0	0	0	0.00120502253392138	0	0.000120502253392138	0	0	0.0136649555346685	0.000216904056105849	0.000168703154748994	0	0	0	0	0	0.00388017255922686	0	0	0	0	0	0	0	0	0	0	0	0	0.00877256404694768	0	0.012676837056853	0	0	0.000433808112211698	0	0	0	0	0.00154242884341937	0	0.000192803605427421	0	0	0	0	0	0	0.000168703154748994	0.000698913069674403	0	0.000602511266960692	0.0282698286457957	0	0	0.00821825368134384	0	0	0.00202443785698793	0	0	0.163979466416022	0	0	0	0.000602511266960692	0.000506109464246981	0	0	0	0.000361506760176415	0	0	0.000120502253392138	0	0.000120502253392138	0	9.64018027137107e-05	0	0	0.000241004506784277	0	0.000120502253392138	0	0	0	0.000168703154748994	0	0	7.23013520352831e-05	0	0.00101221892849396	0.000482009013568554	0.0134721519292411	0	0	0	0	0	0	0.000747113971031258	0	0.0385848215361627	0.00342226399633673	0	0	0	0	9.64018027137107e-05	0	0	0.0996794640059769	0.0950762779263972	0	0.000433808112211698	9.64018027137107e-05	0	0.0141228640975586	0	0	0	0	9.64018027137107e-05	9.64018027137107e-05	0	0.000747113971031258	0	0	0	0	0	0	0.00127732388595667	0.000120502253392138	0	0	0	0	0	0.000506109464246981	0	0	0	0	4.82009013568554e-05	0.000144602704070566	0.000361506760176415	0.00187983515291736	0	0.000265104957462705	0.000867616224423397	0.00106041982985082	0	0	0.0109657050586846	0.000457908562890126	9.64018027137107e-05	0.000192803605427421	4.82009013568554e-05	0	0
RTF092	0	0.00031282335105999	0.000577520032726135	7.21900040907669e-05	0.00372981687802296	0	0	0	0.00031282335105999	0.000577520032726135	0	0.000336886685756912	0.000745963375604591	0.0117910340014919	0.000818153379695358	0.0031282335105999	0	0.00724306374377361	0	0.000216570012272301	0	0	0	0	0	0	0	0.000336886685756912	0.000385013355150757	0.00255071347787376	0	0	0	0.000481266693938446	0.000601583367423058	0.00105878672666458	0	0.000216570012272301	0	0.00115504006545227	0	0	0	0.00762807709892437	0	0	0	0	0	0	0.377289024713045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385013355150757	0	0	0	0.00623240368650288	0.0012994200736338	0.000385013355150757	0	0	0	0	0	0.00909594051543663	0	0	0	0	0	0	0	0	0.000986596722573814	9.62533387876892e-05	0	0	0.0138845441201242	0	0.116490603267801	0	0	0.000577520032726135	0	0	0	0	0.00062564670211998	0.000601583367423058	0.000601583367423058	0	0	0	0	0	0	0	0.000770026710301514	0.000288760016363068	0.00113097673075535	0.0146305074957288	0	0.000577520032726135	0.00125129340423996	0	0	0	0.00127535673893688	0	0.0856414081863465	0	0	0	0.000385013355150757	0.000409076689847679	0	0	0.000288760016363068	0.000385013355150757	0	0	0.000192506677575378	0	7.21900040907669e-05	0	0	9.62533387876892e-05	0	0.000986596722573814	0	0.000240633346969223	0	0	0	0.00103472339196766	0	0	0	0	0.00577520032726135	0.00709868373559208	0.0174699809899656	0	0	0	0	0	0	0.00103472339196766	0	0.0203335178188993	0.00252665014317684	0	0	0	0	0	0	0	0.161200279134682	0.062853430228361	0	0	0	0	0.00656929037225979	0	0	0	0	0	0.000144380008181534	0	0.00158818008999687	0	0	0.00031282335105999	0	0	0	0.000433140024544601	0	0	0	0	0	0	0.000601583367423058	0	0	0.000192506677575378	0	0.000457203359241524	0.000385013355150757	0.000577520032726135	0.00336886685756912	9.62533387876892e-05	0.000577520032726135	0.0015159900859061	0.00267103015135838	0	0	0.018576894386024	0.00084221671439228	0	0.00031282335105999	0	0	0
RTF093	0	0	0.000894797392304742	0	0.00904384507222293	0	0	0	0.000862840342579573	0.00134219608845711	0	0.00242873577911287	0.00319570497251694	0.0458903234053432	0.00361114661894414	0.0127189057906174	0	0.0172887639013166	0	0.000479355745877541	0	0	0	0	0	0	0	0.000798926243129234	0.00143806723763262	0.0128467339895181	0	0.000159785248625847	0	0.00140611018790745	0.00182155183433465	0.00472964335932507	0.000319570497251694	0	0	0.00345136137031829	0	0	0	0.023392560398824	0	0	0	0	0	0	0.187236354339767	0	0	0	0	0	0	0	0	0	0	0.000287613447526524	0	0	0	0	0	0	0	0	0.000415441646427202	9.58711491755081e-05	0	0	0	0.0208679534705356	0.000862840342579573	0.000287613447526524	0	0	0	0	0	0.00559248370190464	0	0	0	0	0	0	0	0	0.000798926243129234	0	0	0	0.0408091524990413	0.000223699348076186	0.0267800076696919	0	0	0.00159785248625847	0	0.000287613447526524	0	0	0.000798926243129234	0.000703055093953726	0.00217307938131152	0	0	0	0	0	0	0.000447398696152371	0.00226895053048703	0.0011504537901061	0.0019813370829605	0.043589415825131	0	0.000351527546976863	0.00201329413268567	0	0	0	0	0.000830883292854404	0.214847245302314	0	0	0	0.000607183944778218	0.000798926243129234	0	0	0.000319570497251694	0.000383484596702032	0	0	0.000319570497251694	0	0	0	0.000191742298351016	0	0.000191742298351016	0	0	0	0	0	0	0.00147002428735779	0	0	0.000415441646427202	0	0.000766969193404065	0.000255656397801355	0.0232966892496485	0	0	0	0	0	0.00236482167966253	0.00153393838680813	0	0.0231369040010226	0.00447398696152371	0	0	0	6.39140994503388e-05	0.00204525118241084	0	0	0.0677489454173591	0.062635817461332	0	0.00348331842004346	0	0	0.033586859261153	0	0	0	0	0	0	0	0.00891601687332226	0	0	0	0	0	0	0.000862840342579573	0	0	0	0	0	0	0	0	0	0	0	0.000319570497251694	0	0.000671098044228557	0.00383484596702032	0.000159785248625847	0.00172568068515915	0.00236482167966253	0.00415441646427202	0	0	0.0387639013166304	0.00246069282883804	0	0.000255656397801355	0	0	0
RTF094	0	0	0	0	0.000819581348986599	0	0	0	0.000265810167238897	0	0	0	0.000221508472699081	0.00777494739173773	0.000553771181747702	0.00199357625429173	0	0.00560416435928674	0	6.64525418097242e-05	0	0	0	0	0	0	0	0	0.000199357625429173	0.000553771181747702	0	0	0	0	0	0	0	0	0	0.000952486432606047	0	0	0	0.00569276774836638	0	0	0	0	0	0	0.504175434710378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287961014508805	0	0	0	0.000797430501716691	0	0	0	0	0	0	0.00146195591981393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64525418097242e-05	0	0	0	0.00161701185070329	0	0.0527190165023812	0	0	0	0	0	0	0	0.000265810167238897	0	8.86033890796323e-05	0	0	0	0	0	0	0	0.000420866098128253	0	0	0.0076863440026581	0	0	0.000996788127145863	0	0	0	0	0	0.0470483996012847	0	0	0	0.000199357625429173	0.000221508472699081	0	0	0	0	0	0	0.00011075423634954	0	0	0	0	0	0	4.43016945398162e-05	0	0.00011075423634954	0	0	0	0	0	0	0	0	0.00529405249750803	0.00188282201794219	0.0138221286964226	0	0	0	0	0	0	0.000598072876287518	0	0.0117620999003212	0.00121829659984494	0	0	0	0	0.00011075423634954	0	0	0.16861224941854	0.139218075091372	0	0.000443016945398161	0	0	0.00680031011186178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155055930889357	0	0	0.00011075423634954	0	0	0	0	0	0	0	0	8.86033890796323e-05	0.00011075423634954	0.000155055930889357	0.000952486432606047	0	0	0.000443016945398161	0.000398715250858345	0	0	0.00447447114852143	0.000243659319968989	0	8.86033890796323e-05	0	0	0
RTF095	0	0	0.000232937339855579	0	0.00130444910319124	0.000163056137898905	4.65874679711158e-05	0	0.000349406009783368	0.000256231073841137	0	0.000279524807826695	0	0.375914279058933	0.0129047286279991	0.0145352900069881	0	0.0473095737246681	0	0	0	0	0	0	0	0	0	0.000163056137898905	0.000232937339855579	0.000698812019566737	0	0	0	0	0.000232937339855579	0.000349406009783368	0	0	0	0.000628930817610063	0	0	0	0.0068017703237829	0	0	0	0	0	0	0.227649662240857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232937339855579	0	0	0	0	0.00340088516189145	0	0.000163056137898905	0	0	0	0	0	0.00477521546703937	0	0	0	0	0	0	6.98812019566737e-05	0	0.000512462147682274	0.000139762403913347	0	0	0.00284183554623806	0.0013277428371768	0.0084090379687864	0	0	0.000186349871884463	0	0	0	0	0.000675518285581179	0	0.000279524807826695	0	0	0	0.000582343349638947	0	0	0	0.000419287211740042	0	0	0.0152108082925693	0.000209643605870021	0	0.00358723503377591	0	0	0.000582343349638947	0	0.000465874679711158	0.0659212671791288	0	0	0	0.000559049615653389	0.000419287211740042	0	0	0	9.31749359422315e-05	0	0	0	0	0	0	0	0	0	0	0	4.65874679711158e-05	0	0	0	0.000139762403913347	0	0	0	0	0.00165385511297461	0.000512462147682274	0.00931749359422315	0	0	0	0	0	0	0	0	0.013277428371768	0.000791986955508968	0	0	0	0	0.000209643605870021	0	0	0.0884463079431633	0.0564174237130212	0	0.000419287211740042	0	0	0.0113207547169811	0	0	0	0	0.000559049615653389	0	0	0.000489168413696716	0	0	0.000419287211740042	0	0	0	0.000582343349638947	0	0.00139762403913347	0.000139762403913347	0	0	0	0.000628930817610063	0	0	0	0	0	0.000186349871884463	0	0.00170044258094573	0	0.000232937339855579	0.000675518285581179	0.00114139296529234	0	0	0.00656883298392732	0.0004425809457256	0	0.00100163056137899	0.000163056137898905	0	0
RTF111	0	0	0.000572318117302321	0	0.00883659173114784	0	0	0	0.0025639851655144	0.000732567190146971	0	0.00927155350029761	0.0003204981456893	0.0329197381072295	0.0826427361384552	0.0442287441051234	0	0.073714573508539	0.00153381255437022	0	0	0	0	0	0	0	0	0.000778352639531157	0.00178563252598324	0.00272423423835905	0	0	0	0.000434961769149764	0.0006409962913786	0.00164827617783069	0.000228927246920929	0.00016024907284465	0.00016024907284465	0.00689071013231995	0	0	0.000206034522228836	0.0167345817499199	0	0.000183141797536743	0	0	0	0	0.220891900554004	0	0	0	0	0	0	0	0	0	0	0.00180852525067534	0	0	0	0	0	0	0.000618103566686507	0	0	0.000892816262991621	0.000595210841994414	0.000572318117302321	0	0.0387573829037132	0.00297605420997207	0.00162538345313859	0	0	0	0.000412069044457671	0	0.049059109015155	0	0	0	0	0	0	4.57854493841857e-05	0	0.00325076690627719	0	0	0.000755459914839064	0.0414358316926881	0	0.00840162996199808	0	0	0.00132777803214139	0	0	0	0	0.0003204981456893	0.00105306533583627	0.000457854493841857	0	0	0	0	0	0.000297605420997207	0.000778352639531157	0.0009614944370679	0.000824138088915343	0.00135067075683348	0.0265555606428277	0.000183141797536743	0.000686781740762786	0.00382308502357951	0	0	0	0.00100727988645209	0.00116752895929674	0.0909527952016849	0.000343390870381393	0	0	0	0.00114463623460464	0	0	0.000824138088915343	0.00105306533583627	0.000686781740762786	0	0.00130488530744929	0	9.15708987683714e-05	0	0.00080124536422325	0.000526532667918136	0.000389176319765579	0.000663889016070693	0	0.000572318117302321	0	0	0	0.00212902339636464	0	0	0	0	0.000137356348152557	0.000183141797536743	0.0243578590723868	0	0	0.00114463623460464	0	0	0.00176273980129115	0.00377729957419532	0	0.0241289318254659	0.00194588159882789	0	0.000618103566686507	0	0	0	0	0	0.0177189689116799	0.00654731926193856	0	0	0	0	0.00515086305572089	0	0	0	0	0	0.000595210841994414	0	0.00581475207179158	0	0	0.00336523052973765	0	0	0	0.000618103566686507	0.000274712696305114	0.0006409962913786	0.000137356348152557	0	0.000274712696305114	0	0.00233505791859347	0.000228927246920929	0	0	0	0.00137356348152557	0.00235795064328556	0.00260977061489859	0.00805823909161668	0.000183141797536743	0.00114463623460464	0.00782931184469576	0.00922576805091342	0	0	0.0578957007463028	0.00231216519390138	0.000572318117302321	0	0.000389176319765579	0	0
