feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Ligilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Enterococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Haliscomenobacter	Saprospiraceae.Genus	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	OLB12	Runella	Fibrobacteraceae.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF066	0	0	0	0	0	0	0	0	0	0.00021763969748082	0.00122422329832962	0	0	0	0	0	0.0317481908700147	0.000571304205887154	0.0929049458621252	0.0103650905925241	0.00293813591599108	0.000816148865553077	0.030768812231351	0.00707329016812667	0.000299254584036128	0	0	0	0.000408074432776538	0.000272049621851026	0	0.00720931497905218	0.00356385004624844	0.00266608629414005	0	0	0.00133304314707003	0.000652919092442462	0	0	0	0	0	0	0	0	0	0	0.0157516731051744	0	0	0	0	0	0.385331084389793	0	0	0	0	0	0	0	0	0	0.000544099243702051	0	0	0	0	0	0	0	0.00941291691604549	0	0	0.000136024810925513	0	0	0	0.00677403558409054	0.00715490505468197	0	0.0513901735676587	0	0	0	0.00769900429838403	0.00233962674791882	0	0	0	0	0	0.0178736601556124	0	0	0	0	0	0	0	0	0	0	0.00174111757984656	0.000652919092442462	0	0	0	0	0	0	0	0.10076717993362	0	0	0	0	0	0	0	0	0	0	0	0.000897763752108385	0.00244844659665923	0	0	0	0	0	0	0.00228521682354862	0	0	0	0	0	0.0218455846346374	0	0	0.00797105392023505	0	0.000979378638663692	0	0.00331900538658251	0.0510909189836226	0	0	0	0.000462484357146744	0.000136024810925513	0.00280211110506556	0	0	0	0	0.000326459546221231	0	0.00136024810925513	0	0.000462484357146744	0	0	0.000489689319331846	0	0	0.000299254584036128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000516894281516949	0	0	0	0	0	0	0.00334621034876762	0.0343054573154143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198596223951249	0	0.0150987540127319	0	0.00141465803362533	0	0	0	0	0	0	0	0	0	0	0.00671962565972033	0.0134120463572556	0	0	0.000244844659665923	0.00119701833614451	0	0	0	0	0	0	0.000843353827738179	0	0	0	0	0	0	0	0	0	0	0.00122422329832962	0.00190434735295718	0	0	0	0	0	0	0	0	0.00729092986560749	0	0	0	0	0.000598509168072256	0	0.00144186299581044	0	0	0.00261167636976985	0	0	0	0.000489689319331846	0	0	0.00350944012187823	0	0.000244844659665923	0	0.00182273246640187	0	0	0
RTF067	0	0	0	0	0	0	0	0	7.08098284041825e-05	0	0.00129818018741001	0	0	0	0	0	0.0469233129558383	0.000495668798829277	0.110793778176411	0.0190714471168598	0.00771827129605589	0	0.0404560152949229	0.00649090093705006	0	0	0	0	0	0	0	0.00967734321523827	0.0040361602190384	0.00153421294875729	0	0	0.000613685179502915	0.0018882620907782	0	0	0	0	0	0	0	0	0	0	0.018882620907782	0.000118016380673637	0	0	0	0	0.29322349942172	0	0	0	0	0	0	0	0	0	0.000826114664715463	0	0	0	0	0	0	0	0.00627847145183752	0	0	0	0	0	0	0.0263412561663559	0.00564118299619987	0	0.0579696461868907	0	0	0	0.00939410390162155	0.00500389454056223	0	0	0	0	0	0.0272617839356103	0	0	0	0	0	0	0	0	0	0	0.0028323931361673	0.000306842589751458	0	0	0	0	0	7.08098284041825e-05	0	0.0363490452474804	0	0	0	0	0	0	0	0	0	0	0	0.000259636037482003	0.00316283900205349	0	0	0.000637288455637642	0	0	0	0	0	0	0	0	0	0.0275922298014964	0	0	0.00790709750513371	0	0.000802511388580735	0	0.00670333042226261	0.0696768711497156	0	0	0.000354049142020912	0.0009441310453891	0	0.0032572521065924	0	0	0	0	0.000590081903368188	0	0.00252555054641584	0	0.000778908112446008	0	0	0.000519272074964005	0	0	0.000141619656808365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448462246559823	0	0	0	0	0	0	0.00847357613236717	0.0397715202870158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261996365095475	0	0.0180329029669318	0	0.00198267519531711	0	0	0	0	0	0	0	0	0	0	0.00476786177921495	0.0226119385370689	0	0	0.000165222932943092	0.00134538673967947	0	0	0	0	0	0	0.00037765241815564	0	0	0	0	0	0	0	0	0	0	0.00101494087379328	0.00103854414992801	0	4.7206552269455e-05	0	0	0	0	0	0	0.0110227299549177	0	0	0	0	0.000967734321523827	0	0.00160502277716147	0	0	0.00207708829985602	0	0	0	0.00056647862723346	0	0	0.00816673354261572	0	0.000448462246559823	0	0.00502749781669696	0	0	0
RTF068	0	0	0	0	0	0	0	0	0.000173283947408322	0	0.00123464812528429	0	0	0	0	0	0.0590898260662378	0.000194944440834362	0.0642450235016354	0.0103320553642212	0.00294582710594147	0.000324907401390604	0.0381441289232569	0.00976888253514415	0	0	0	0	0	0	0	0.00812268503476509	0.00327073450733208	0.00129962960556241	0	0	0.000433209868520805	0.00140793207269262	0	0	0	0	0	0	0	0	0	0	0.0273572031970888	0	0	0	0	0	0.373145320250395	0	0	0	0	0	0	0	0	0	0.0013429505924145	0	0	0	0	0	0	6.49814802781207e-05	0.029068382177746	0	0	0	0	0	0	0.0161370676024	0.0117183269434878	0	0.0451188078064418	0	0	0	0.00658479000151623	0.00255593822427275	0	0	0	0	0	0.0191045552017675	0	0	0	0	0	0	0	0	0	0	0.00218770983603006	0.00090974072389369	0	0	0	0	0	0	0	0.0550609742889943	0	0	0	0	0	0	0	0	0	0	0	0	0.00227435180973423	0	0	0.00088808023046765	0	0.000216604934260402	0	0	0	0	0	0	0	0.0234799748738276	0	0	0.00444040115233825	0	0.000281586414538523	0	0.00268590118482899	0.0497324929061884	0	0	6.49814802781207e-05	0.000649814802781207	0	0.00251261723742067	0	0	0	0	0	0	0.0014512530595447	0	0	0	0	0.000194944440834362	0	0	0	0	0	0	0	0	0	0	0	0	0.000281586414538523	0	0	0	0	0	0	0	0.000346567894816644	0	0	0	0	0	0	0.0100288084562566	0.0342019191197175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201442588862174	0	0.0131912404964585	0	0.00214438884917798	0	0	0	0	0	0	0	0	0	0	0.0036606233890008	0.0254077587887452	0	0	0.000108302467130201	0.00309745055992376	0	0	0	0	0	0	0.000476530855372885	0	0	0	0	0	0	0	0	0	0	0.000194944440834362	0.000389888881668724	0	0	0	0	0	0	0	0	0.0104836788182035	0	0	0	0	0.000498191348798926	0	0.000996382697597851	0.000108302467130201	0	0.00275088266510711	0	0	0	0.000519851842224966	0	0	0.00567504927762254	0	0.000584833322503087	0	0.00262091970455087	0	0	0
RTF069	0	0	0	0	9.06679964639481e-05	0	0	0	0	0.000158668993811909	0.00115601695491534	0	0	0	0	0	0.029784436838407	0.000272003989391844	0.207403041911281	0.0276084049232722	0.0055987487816488	0.000362671985855793	0.0399392524423692	0.00614275676043249	0	0	0	0	0.000340004986739806	0	0	0.00621075775778045	0.0026293718974545	0.000657342974363624	0	0	0.000362671985855793	0.00145068794342317	0	0	0	0	0	0	0	0	0	0	0.0146202144298116	0	0	0	0	0	0.295600335471587	0	0	0	0	0	0	0	0	0	0.00106534895845139	0	0	0	0	0	0	0	0.00836412267379922	0	0	0	0	0	0	0.00800145068794342	0.00553074778430084	0	0.0368792075617109	0	0	0	0.00491873880816919	0.00238003490717864	0	0	0	0	0	0.0226216651177551	0	0	0	0	0	0	0	0	0	0	0.00194936192397489	0.000408005984087767	0	0	0	0	0	0	0	0.047215359158601	0	0	0	0	0	0	0	0	0	0	0	0	0.0026293718974545	0	0	0.000725343971711585	0	0.000249336990275857	0	0.00022666999115987	0	0	0	0	0	0.0207403041911281	0	0	0.00432939683115352	0	0.000816011968175533	0	0.00351338486297799	0.0479633701294286	0	0	0	0.000544007978783689	0	0.00278804089126641	0	0	0	0	0.000272003989391844	0	0.00151868894077113	0	0.000272003989391844	0	0	0.000453339982319741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000544007978783689	0	0	0	0	0	0	0.0116508375456173	0.0265203889657048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001745358931931	0	0.0160935693723508	0	0.00181335992927896	0	0	0	0	0	0	0	0	0	0	0.0207629711902441	0.0271550649409525	0	0.000521340979667702	0.000136001994695922	0.000680009973479611	0	0	0	0	0	0	0.000634675975247637	0	0	0	0	0	0	0	0	0	0	0.00147335494253916	0.00124668495137929	0	0	0	0	0	0	0	0	0.00614275676043249	0	0	0	0	0.000566674977899676	0	0.0010426819593354	0	0	0.00151868894077113	0	0	0	6.80009973479611e-05	0	0	0.00899879864904685	0	0.00038533898497178	0	0.00353605186209398	0	0	0
RTF070	0	0	0	0	0	0	0	0	0	0	0.00101727483375092	0	0	0	0	0	0.0549516794453968	0.000885405873820244	0.0335889079366275	0.00583991108264416	0.00103611325659816	0.000282576342708588	0.0298777386357214	0.00373000772375337	0	0	0	0	0.000357930034097545	0	0	0.0176327637850159	0.00891057400674415	0.00107379010229264	0	0.000301414765555828	0.000998436410903679	0.00197803439896012	0	0	0	0	0	0	0	0	0	0	0.17843754120905	0	0	0	0	0	0.196823841907955	0	0	0	0	0	0	0	0	0	0.000772375336736808	0	0	0	0	0	0	0	0.00373000772375337	0.000150707382777914	0	0.000339091611250306	0	0	0	0.0115102763596632	0.0119435600851497	0	0.0973192924288379	0	0	0	0.0114725995139687	0.00632971007667238	0	0	0	0.00178965017048773	0	0.0112653768626491	0	0	0	0	0	0	0	0	0	0	0.00644274061375582	3.76768456944785e-05	0	0	0	0	0	5.65152685417177e-05	0	0.00653693272799201	0	0	0	0	0	0	0	0	0	0	0	0.000150707382777914	0.00269389446715521	0	0	0	0	0	0	0.000188384228472392	0.000113030537083435	0	0	0	0	0.0472279260780287	0	0	0.00540662735715766	0	0	0	0.00420096829493435	0.0866379066744532	0	0	0.000263737919861349	0.000546314262569938	0	0.00501102047736563	0	0	0	0	0.000772375336736808	0	0.00109262852513988	0	0.00073469849104233	0	0	0.0025431870843773	0	0	0.00175197332479325	0	0.00024489949701411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263737919861349	0	0	0	0	0	0	0.000339091611250306	0.0295386470244711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049921820545184	0	0.010549516794454	0	0.0191775144584895	0	0	0	0	0	0	0	0.000583991108264416	0	0	0.00122449748507055	0.0158996288830699	0	0	5.65152685417177e-05	0.000791213759584048	0	0	0	0	0	0	0.000301414765555828	0	0	0	0	0	0	0	0	3.76768456944785e-05	0	0.000339091611250306	0.00114914379368159	0.000150707382777914	0	0	0	0	0	0	0	0.0143360397867491	0	0	0	0	0.000998436410903679	0	0.00259970235291901	0.00048979899402822	0	0.0040314224893092	0	0	0	0.000508637416875459	0	0	0.0117740142795245	0	0.000301414765555828	0	0.0124898743477196	0	7.53536913889569e-05	0
RTF086	0	0	0	0	0	0	0	0	0	0.00020788099967663	0	0	0	0	0	0	0.0255000692936666	0	0.133367210236984	0.0047119693260036	0.000531251443618053	0	0.0206033168568393	0	0	0	0	0	0	0	0	0.00459647988173881	0	0.000415761999353259	0.000369566221647341	0	0.000115489444264794	0	0	0	0	0	0	0	0	0	0	0	0.00533561232503349	0	0	0	0	0	0.508245946320506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0551577585808657	0	0	0	0	0	0	0.000923915554118354	0.000900817665265395	0	0.0112948676490969	0	0	0	0.00124728599805978	0.000692936665588765	0	0	0	0	0	0.00254076777382547	0	0	0	0	0	0	0	0	0	0	0	0.000300272555088465	0	0	0	0	0	0	0	0.0586686376865155	0	0	0	0	0	0	0	0	0	0	0	0	0.000230978888529588	0	0	0.000300272555088465	0	0	0	0	4.61957777059177e-05	0	0	0	0	0.0122649789809211	0	0	0.0023559846630018	0	0	0	0.000970111331824271	0.0176467870836606	0	0	0	0.000230978888529588	0	0.000669838776735806	0	0	0	0	0.000277174666235506	0	0.000115489444264794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187092899708967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015706564420012	0.0264239848477849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900817665265395	0	0.00799186954312376	0	0.00459647988173881	0	0	0	0	0	0	0	4.61957777059177e-05	0	0	0.00672148565621102	0.0686007298932877	0	0	0	0.000508153554765094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346468332794383	0.00150136277544232	0	0	0	0	0	0	0	0	0.000461957777059177	0	0	0	0	0	0	0.000900817665265395	4.61957777059177e-05	0	0.000623642999029889	0	0	0	0.00122418810920682	0	0	0.00360327066106158	0	0.000115489444264794	0	0.00110869866494202	0	0	0
RTF087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105204498632173	0	0.031324934985984	0.00119895977574386	0	0	0.00903441521159107	0	0	0	0	0	0	0	0	0.00178999628491337	0.000118207301833902	0	0.00027018811847749	0	0	0.000287074875882333	0	0	0	0	0	0	0	0	0	0	0.0255834374683373	0	0	0	0	0	0.54898848323145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101489412003107	0	0	0	0	0	0	0.000101320544429059	0.00336046472356378	0	0.00535310209733527	0	0	0	0.00133405383498261	0.000320848390692019	0	0	0	0	0	0.000861224627646999	0	0	0	0	0	0	0	0	0	0	0.000202641088858117	0.000185754331453274	0	0	0	0	0	0	0	0.0520280995643217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509980073626262	0	0	0.00103009220169543	0	0	0	0.000827451112837313	0.00989563983923807	0	0	0	0	0	0.000287074875882333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253301361072647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157046843865041	0.021209767300483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320848390692019	0	0.0084602654598264	0	0.00587659157688541	0	0	0	0	0	0	0	0	0.000675470296193725	0	0.0110608261001722	0.134317268398122	0	0	8.44337870242156e-05	0.00108075247390996	0	0	0	0	0	0	0.000151980816643588	0	0	0	0	0	0	0	0	0	0	8.44337870242156e-05	0.000388395420311392	0	0	0	0	0	0	0	0	0.000320848390692019	0	0	0	0	0	0	0.000303961633287176	0	0	0.000219527846262961	0	0	0	0.000168867574048431	0	0	0.0016042419534601	0	0	0	0.000354621905501706	0	0	0
RTF088	0	0	0	0	0	0	0	0	0	0.000991906941094254	0.000473410130976803	0	0	0	0	0	0.0229265763430195	0	0.178047295926419	0.00978380937352059	0.00105953695980523	0	0.0269618341261074	0	0.000247976735273563	0	0	0	0	0	0	0.00595144164656552	0.000247976735273563	0.000766473545391014	0.00110462363894587	0	0.000383236772695507	0.000473410130976803	0	0	0	0	0	0	0	0	0	0	0.00773236547262111	0	0	0	0	0	0.396830406456412	0	0	0	0	0	0	0	0	0	0.000293063414414211	0	0	0	0	0	0	0	0.0185306251268063	0	0	0	0	0	0	0.00293063414414211	0.00252485403187628	0	0.0232196397574337	0	0	0	0.00383236772695507	0.00214161725918078	0	0	0	0	0	0.00543294483644807	0	0	0	0	0	0	0	0	0	0	0.000586126828828423	0.000270520074843887	0	0	0	0	0	0	0	0.0745057372799206	0	0	0	0	0	0	0	0	0	0	0	0	0.000991906941094254	0	0	0	0	0.000338150093554859	0	0	0.000202890056132916	0	0	9.01733582812958e-05	0	0.0186433418246579	0	0	0.00547803151558872	0	0.000789016884961338	0	0.0015104037512117	0.0251132802813409	0	0	0	0.000586126828828423	0	0.00096936360152393	0	0	0	0	0.000698843526680042	0	0.000518496810117451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369710768953313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223179061746207	0.0275930476340765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110462363894587	0	0.0187560585225095	0	0.00401271444351766	0	0	0	0	0	0	0	0.000405780112265831	0.000202890056132916	0	0.00658265515453459	0.0644288644919858	0	0	9.01733582812958e-05	0.00101445028066458	0	0	0	0	0	0	0.000270520074843887	0	0	0	0	0	0	0	0	0	0	0.0015104037512117	0.0026375707297279	9.01733582812958e-05	0	0	0	0	0	0	0	0.00236705065488401	0	0	0	0	0	0	0.00342658761468924	0.000135260037421944	0	0.00119479699722717	0	0	0	0.00241213733402466	0	0	0.00766473545391014	0	0.000338150093554859	0	0.00365202101039248	0	0	0
RTF089	0	0	0	0	0	0	0	0	0	0	0.000127762872109365	0	0	0	0	0	0.0195842231104784	0.000273777583091496	0.0816222234390115	0.00264651663655113	0.000474547810691927	0	0.014765737648068	0	0	0	0	0	0	0	0	0.00344959754695286	0.000365036777455329	0.000675318038292358	0.000693569877165124	0	0.000456295971819161	0.000346784938582562	0	0	0	0	0	0	0	0	0	0	0.0116811768785705	0	0	0	0	0	0.497435616638376	0	0	0	0	0	0	0	0	0	0.000182518388727664	0	0	0	0	0	0	0	0.049699757250543	0	0	0	0	0	0	0.00299330157513369	0.00279253134753326	0	0.0149300041979229	0	0	0	0.00467247075142821	0.000584058843928526	0	0	0	0	0	0.00381463432440818	0	0	0	0	0	0	0	0	0	0	0.000273777583091496	0.000237273905345964	0	0	0	0	0	0	0	0.0684261439340014	0	0	0	0	0	0	0	0	0	0	0	0	0.000273777583091496	0	0	0.000584058843928526	0	0	0	0	0	0	0	0	0	0.0113526437788607	0	0	0.00366861961342605	0	0.000237273905345964	0	0.000985599299129387	0.0199310080490609	0	0	0	0.000127762872109365	0	0.000237273905345964	0	0	0	0	3.65036777455329e-05	0	0.000292029421964263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784829071528956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151490262643961	0.0306813411451204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000803080910401723	0	0.0130135611162825	0	0.00684443957728741	0	0	0	0	0	0	0	0	0	0	0.00624212889448612	0.106535983500338	0	0	0.000146014710982131	0.000803080910401723	0	0	0	0	0	0	0.000219022066473197	0	0	0	0	0	0	0	0	0	0	0.000456295971819161	0.00127762872109365	5.47555166182993e-05	0	0	0	0	0	0	0	0.00105860665462045	0	0	0	0	0	0	0.00136888791545748	5.47555166182993e-05	0	0.000748325393783424	0	0	0	0.000821332749274489	0	0	0.00419792294073628	0	0.000273777583091496	0	0.00116811768785705	0	0	0
RTF090	0	0	0	0	0	0	0	0	0	0.000509972801450589	0	0	0	0	0	0	0.00643132366273799	0	0.323861060743427	0.00708295557570263	0.0043064369900272	0	0.00912284678150499	0	0	0	0	0	0	0	0	0.00147325475974615	5.6663644605621e-05	0.0005383046237534	0.000198322756119674	0	0.000651631912964642	0.000339981867633726	0	0	0	0	0	0	0	0	0	0	0.00331482320942883	0	0	0	0	0	0.342503399818676	0	0	0	0	0	0	0	0	0	8.49954669084316e-05	0	0	0	0	0	0	0	0.0256969628286491	0	0	0	0	0	0	0.000226654578422484	0	0	0.00739460562103355	0	0	0	0.000991613780598368	0.000623300090661831	0	0	0	0	0	0.00192656391659112	0	0	0	0	0	0	0	0	0	0	0	0.000311650045330916	0	0	0	0	0	0	0	0.123725067996374	0	0	0	0	0	0	0	0	0	0	0	0	0.000226654578422484	0	0	0	0	0	0	0	0.000311650045330916	0	0	0	0	0.0120976881233001	0	0	0.00280485040797824	0	0	0	0	0.00926450589301904	0	0	0	0	0	0.00056663644605621	0	0	0	0	0.000198322756119674	0	0.000424977334542158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198322756119674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286151405258386	0.0162341341795104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198322756119674	0	0.00555303717135086	0	0.00133159564823209	0	0	0	0	0	0	0	0	0	0	0.0199739347234814	0.0509406165004533	0	0	0	0.000311650045330916	0	0	0	0	0	0	0.000509972801450589	0	0	0	0	0	0	0	0	0	0	0.000481640979147779	0.00385312783318223	0.000339981867633726	0	0	0	0	0	0	0	0.00141659111514053	0	0	0	0	0	0	0.00118993653671804	0	0	0.000736627379873073	0	0	0	0.00056663644605621	0	0	0.00342815049864007	0	0.000254986400725295	0	0.00056663644605621	0	0	0
