feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Ligilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Enterococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Haliscomenobacter	Saprospiraceae.Genus	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	OLB12	Runella	Fibrobacteraceae.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF218	0	0	0	0	0	4	0	0	348	174	308	91	506	19	0	0	91	8	5873	639	1135	39	340	706	0	0	0	0	0	0	0	43	30	45	0	9	65	59	0	3	0	0	28	0	0	0	0	0	219	0	0	0	0	0	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	143	0	0	0	9	36	0	0	0	0	0	1779	0	45	0	0	0	4	0	0	17	0	78	0	0	0	0	0	0	104	3	617	0	54	13	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	24	22	13	0	32	1708	0	0	323	0	0	86	33	2071	0	0	0	0	29	130	0	0	0	0	14	28	0	0	33	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	110	0	0	0	22	0	0	0	0	2	0	0	0	0	205	327	156	0	0	0	0	0	0	0	0	0	0	0	89	0	0	27	0	316	0	191	0	0	0	0	0	6	0	0	0	59	5917	1840	0	0	96	10	0	233	0	0	7	0	6	10	0	10	116	0	0	62	3	0	0	37	37	15	0	0	0	0	0	0	13	140	26	0	0	95	175	0	71	21	83	117	6	11	423	192	0	0	588	102	132	208	73	0	0	0
RTF219	0	0	0	0	0	0	0	0	330	392	447	168	934	31	0	0	69	5	2485	929	525	43	634	926	5	0	0	0	0	0	0	81	26	65	0	10	64	47	0	0	0	0	13	0	0	0	0	0	230	0	0	0	0	0	9237	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	156	0	0	0	7	31	0	0	0	0	0	2027	0	32	0	0	0	0	0	0	32	0	71	0	0	0	0	0	0	56	0	1177	0	33	14	0	0	7	0	0	0	0	0	0	0	14	0	37	0	0	0	0	9	58	23	7	23	1492	0	0	399	0	54	70	21	2013	14	0	0	0	68	115	0	0	0	0	16	25	76	0	42	0	0	0	6	0	3	0	2	0	0	12	0	0	0	0	34	0	0	0	11	0	0	0	0	0	0	0	0	0	588	906	156	0	0	0	0	0	0	0	0	0	0	0	73	0	0	46	0	347	0	363	0	0	11	0	0	0	0	0	0	0	9277	3224	0	0	57	18	0	474	0	0	0	0	0	0	0	0	77	0	0	61	4	0	0	36	27	10	0	0	0	0	0	0	94	79	0	0	0	92	121	0	49	44	93	113	0	9	281	171	0	0	644	71	140	257	70	0	0	0
RTF220	0	0	0	63	0	0	0	0	119	5	122	0	22	0	13	0	40	133	1119	237	446	0	199	61	0	0	0	0	0	0	0	53	0	77	0	0	53	2	6	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	243	0	0	0	13	6	0	0	0	0	0	1347	0	3	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	145	0	0	0	0	61	0	0	101	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	72	0	69	935	0	0	700	0	67	0	0	1590	68	0	0	0	0	3	0	0	0	0	58	0	120	0	3	0	0	0	0	0	252	0	0	8	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	162	20	0	185	147	0	0	0	0	0	0	0	0	0	0	0	426	0	0	37	0	400	0	80	0	0	0	0	0	0	0	124	0	0	72	732	0	0	23	0	0	115	0	0	0	0	0	25	0	0	138	103	0	67	0	0	0	0	51	0	0	0	0	0	23	0	0	237	44	0	0	176	23	0	0	23	40	34	45	44	72	73	0	0	371	0	0	23	0	8	0	0
RTF238	0	0	0	0	23	0	0	0	979	122	435	21	160	52	13	0	91	16	3105	2676	48	0	2551	0	13	0	0	0	0	14	0	23	17	144	0	42	102	229	0	0	0	0	127	0	0	7	0	0	41	7	0	0	0	0	422	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	0	0	0	0	0	0	19	0	0	53	0	0	277	0	0	0	3	66	0	0	0	0	0	1298	0	8	0	0	0	56	0	0	88	0	280	0	0	0	0	0	0	55	0	0	0	168	24	0	0	0	0	0	0	0	0	19	0	62	0	0	0	0	0	11	17	98	26	0	91	2201	0	67	139	0	0	56	0	873	26	0	0	10	49	83	0	0	0	0	24	41	218	0	161	0	0	0	0	0	24	0	0	43	40	34	0	15	0	0	10	0	0	0	29	0	0	0	0	12	0	6	0	0	8	0	0	0	0	0	0	0	0	30	0	0	36	0	645	0	0	137	0	34	0	8	0	0	34	0	0	17	4	0	12	5160	2859	96	0	0	511	0	0	100	0	0	0	0	0	0	0	6	416	0	0	245	131	0	0	56	98	0	18	0	0	0	0	0	257	280	339	0	0	231	1091	3	112	149	145	108	29	32	1955	380	0	20	3662	278	505	686	54	16	0	0
RTF239	0	0	0	0	7	0	0	0	533	49	394	80	435	31	0	0	55	10	4251	2073	21	0	2530	0	3	0	0	0	0	10	0	13	27	73	0	0	33	89	0	0	0	0	89	0	0	0	0	0	95	0	0	0	0	0	1340	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	138	0	0	0	0	22	0	0	0	0	0	2540	0	21	0	0	0	43	0	0	23	0	153	0	0	0	0	0	0	28	0	0	0	152	16	0	0	0	0	0	0	0	0	26	0	23	0	0	0	0	0	0	0	38	8	0	19	1223	11	24	87	0	0	43	0	542	0	0	0	0	55	48	0	0	0	0	18	23	97	0	143	0	0	0	14	0	38	0	0	8	0	24	0	0	0	0	15	0	0	0	23	0	0	0	0	0	0	0	0	0	19	49	23	0	0	0	0	11	0	0	0	0	16	0	278	0	0	93	0	110	0	94	0	0	10	0	0	0	0	0	0	0	857	189	0	0	160	3	0	5	0	0	0	2	8	7	0	0	164	0	0	139	70	0	0	49	47	0	7	0	0	0	0	0	242	38	118	0	0	124	823	0	102	121	57	42	19	18	881	199	0	0	2306	170	274	360	66	0	0	0
RTF246	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3716	0	2213	103	167	25	1511	287	0	0	33	0	4	28	0	362	18	22	0	9	21	96	0	0	0	0	0	0	0	0	13	0	6247	0	0	0	0	0	14439	0	0	0	0	0	0	0	0	15	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	99	518	0	1758	0	0	0	235	89	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	33	15	0	0	0	0	0	0	0	865	0	30	0	0	0	0	0	0	0	0	0	11	51	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	108	0	0	0	0	1173	0	0	0	4	12	199	0	0	0	0	0	0	18	0	40	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	98	0	45	0	0	0	0	0	0	0	6	0	0	83	862	0	15	0	829	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	58	3	0	0	0	0	0	0	0	139	0	0	0	0	432	0	201	15	0	135	0	0	0	204	0	0	47	0	0	0	30	0	0	0
RTF247	0	0	0	0	8	0	0	0	27	19	91	0	0	0	0	0	2109	0	2316	181	212	38	1854	457	7	0	38	0	0	31	0	171	46	48	0	15	36	55	0	0	0	0	0	0	0	0	0	0	5022	0	0	0	0	0	13401	0	0	0	0	0	0	0	0	39	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	80	100	0	1870	0	0	0	150	118	0	0	0	0	0	1185	0	0	0	0	0	0	0	0	0	0	41	8	0	0	0	0	0	0	0	706	0	22	0	0	0	0	0	0	0	0	0	23	63	0	0	0	0	0	0	13	83	0	0	0	0	406	0	0	140	9	29	0	0	1184	0	0	0	0	41	157	0	0	0	0	0	0	48	0	61	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	141	0	103	0	0	0	0	0	0	11	3	0	0	228	635	0	21	6	118	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	168	5	8	0	0	0	0	0	0	234	0	0	0	0	275	0	224	23	0	167	0	0	0	336	0	0	133	0	0	0	0	0	0	0
RTF249	0	0	0	0	15	0	0	0	23	13	147	0	0	0	0	7	2979	16	3278	249	341	59	2327	606	0	0	73	0	0	46	0	173	33	32	0	26	42	68	0	0	0	0	0	14	0	0	13	0	2901	14	0	0	0	0	15440	0	0	0	0	0	0	0	0	39	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	137	0	2536	0	0	0	203	150	0	0	0	0	0	2440	0	0	0	0	0	0	0	0	0	0	62	52	0	0	0	0	0	0	0	983	0	46	0	0	0	0	0	0	0	0	0	29	79	0	0	0	0	15	0	53	70	0	0	0	0	525	0	0	229	0	36	0	38	1727	0	0	0	0	60	266	0	0	0	0	6	0	60	0	185	0	0	0	0	0	3	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	82	1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	174	0	102	0	0	0	0	0	0	6	65	10	0	173	1209	0	0	0	208	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	236	16	0	0	3	0	0	0	0	391	0	0	0	0	715	0	361	43	0	236	0	0	0	462	0	0	192	0	60	0	39	0	0	0
RTF250	0	0	0	0	10	0	0	0	17	11	51	0	0	0	0	0	2230	15	1886	165	159	46	2157	419	5	0	33	0	3	48	0	173	41	24	0	19	30	65	0	0	0	0	0	0	0	0	11	0	2072	7	0	0	0	3	17660	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	202	0	1834	0	0	0	144	81	0	0	0	0	0	1332	0	0	0	0	0	0	0	0	0	0	36	21	0	0	0	0	0	0	0	1337	0	29	0	0	0	0	0	0	0	0	0	13	38	0	0	0	9	0	0	9	59	0	0	0	0	394	0	0	142	0	29	0	0	1198	0	0	0	0	81	206	0	0	0	0	0	0	54	0	102	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	15	0	0	0	0	0	0	0	18	0	0	0	0	0	0	338	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	357	0	93	0	0	0	0	0	0	5	15	19	0	214	2800	0	0	12	153	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	226	10	0	0	0	0	0	0	0	152	0	0	0	0	369	0	210	30	0	120	0	0	0	348	0	0	143	0	0	0	23	0	0	0
RTF266	0	0	0	0	15	0	0	0	23	17	87	0	0	6	0	0	949	0	3462	165	72	0	1826	0	11	0	0	0	0	0	0	472	69	22	0	28	50	94	0	0	0	0	0	0	0	0	0	0	674	13	0	0	0	0	16453	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681	583	0	1910	0	0	0	71	30	0	0	0	0	0	6023	0	0	0	0	0	0	0	0	0	0	25	3	0	0	0	0	0	0	0	2170	0	37	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	67	26	0	0	0	0	358	0	8	265	0	0	0	112	1174	0	0	0	0	67	383	0	0	0	0	58	0	90	0	95	0	0	5	0	0	11	0	0	0	11	0	0	2	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	548	0	448	0	0	0	0	0	0	0	0	10	0	255	4017	0	0	8	189	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	7	168	22	9	0	0	0	0	0	0	211	0	0	0	0	133	0	127	0	3	325	0	0	0	876	0	0	216	0	59	0	38	0	0	0
RTF267	0	0	0	0	61	0	0	0	39	15	136	0	0	0	0	0	1651	13	4668	218	84	25	3206	10	33	0	0	0	0	0	0	594	100	37	5	33	67	100	0	0	0	0	0	0	0	0	0	0	1318	49	0	0	0	0	7121	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	12	0	0	0	0	0	0	0	979	217	0	2566	0	0	0	108	73	0	0	0	0	0	7719	0	0	0	0	0	0	0	0	0	0	52	9	0	0	0	0	0	0	0	606	0	71	0	0	0	0	0	0	0	0	0	0	61	0	0	35	0	6	0	91	57	0	0	0	0	655	0	14	606	0	51	0	229	1712	0	0	0	0	171	652	0	0	0	0	74	0	171	0	173	0	0	6	0	0	19	0	0	0	22	0	0	0	0	0	294	0	0	0	0	0	0	0	7	0	0	0	0	0	0	92	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	314	0	277	0	0	0	0	0	0	0	0	0	0	148	1257	0	0	34	100	0	16	0	17	0	0	4	0	0	8	0	0	0	0	0	0	0	6	154	19	0	0	0	0	0	0	0	411	0	0	0	0	253	0	219	20	13	522	0	0	0	1763	0	0	256	0	143	0	55	0	0	0
RTF268	0	0	0	0	12	0	0	0	14	48	176	0	0	0	0	0	1724	16	3410	167	350	9	2169	148	20	0	0	0	0	0	0	1034	61	82	0	42	52	58	0	0	0	0	0	0	0	0	0	0	4244	29	0	0	0	0	7911	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1499	96	0	3263	0	0	0	169	55	0	0	0	0	0	6564	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	646	0	41	0	0	0	0	0	0	0	0	0	0	68	0	0	31	0	0	0	60	36	0	0	0	0	652	0	15	597	0	27	0	244	1524	0	0	0	7	126	421	0	0	0	0	51	0	84	0	81	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	41	0	0	0	0	0	0	0	26	0	0	0	0	0	0	37	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	242	0	677	0	0	0	0	0	0	0	56	0	0	107	2458	0	0	12	102	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	186	27	12	4	10	0	0	0	0	346	0	0	0	0	271	0	68	7	12	693	0	0	0	1121	0	0	239	0	42	0	51	0	0	0
RTF269	3	0	0	0	16	0	0	0	35	11	154	0	0	0	0	0	1686	0	4831	306	140	16	3450	44	25	0	4	0	0	0	0	893	81	46	6	42	61	120	0	0	0	0	0	0	0	0	0	0	1482	12	0	0	0	0	4455	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	2	0	0	0	0	751	87	0	2979	0	0	0	87	55	0	0	0	0	0	9151	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	701	0	47	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	93	72	0	0	0	0	699	0	28	455	0	40	0	177	2225	0	0	0	0	84	636	0	0	0	0	97	0	114	0	170	0	0	0	0	0	33	0	0	0	18	0	0	2	0	0	169	0	0	0	0	0	0	0	17	0	0	0	0	0	0	69	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	185	0	158	0	0	0	0	0	0	0	2	0	0	141	2296	0	0	24	58	0	75	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	294	47	0	0	9	0	0	0	0	334	0	0	0	0	444	0	189	12	12	590	0	0	0	1388	0	0	246	0	161	0	57	0	0	0
RTF270	0	0	0	0	50	0	0	0	73	46	287	0	0	7	0	0	2752	19	7991	460	194	43	4773	76	25	0	0	4	0	9	0	1333	124	116	0	43	138	250	0	0	0	0	0	0	0	14	0	0	2726	20	0	0	0	0	17496	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1328	197	0	4538	0	0	0	147	78	0	0	0	0	0	14795	0	0	0	0	0	0	0	0	0	0	97	8	0	0	0	0	0	0	0	938	0	175	0	0	0	0	0	0	0	0	0	0	64	0	0	36	0	0	0	208	39	0	0	0	0	1083	0	27	975	0	40	0	247	3207	0	0	0	0	220	719	0	0	0	0	96	0	265	0	170	0	0	3	0	0	20	0	0	0	30	0	0	7	0	0	197	0	0	0	0	0	0	0	26	0	0	0	0	0	0	175	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	325	0	372	0	0	0	0	0	0	0	0	0	0	403	3484	0	0	67	87	0	0	0	11	0	0	26	0	0	30	0	0	0	0	0	0	0	29	483	69	20	0	0	0	0	0	0	607	0	0	0	0	430	0	269	30	13	1172	0	0	0	2888	0	0	434	0	117	0	120	0	0	0
RTF276	0	0	0	0	0	0	0	0	568	215	265	162	84	28	0	0	3	0	5163	1180	1047	82	843	2404	0	9	0	0	0	14	0	26	13	85	0	22	43	52	0	0	0	0	16	0	0	0	0	0	353	0	0	0	0	0	5897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	50	0	0	0	0	0	332	0	0	0	16	11	0	0	0	0	0	2265	0	285	0	0	0	25	0	0	0	0	52	0	0	0	0	0	0	74	0	478	0	104	8	0	0	5	0	0	0	0	0	73	0	0	0	0	0	0	0	12	21	85	43	0	47	1014	19	30	209	0	37	44	51	2656	0	0	0	0	19	264	0	0	0	0	17	27	101	0	66	0	0	0	0	0	21	0	19	0	16	19	0	0	0	0	269	0	4	0	21	0	0	0	0	0	0	0	0	0	504	35	276	0	0	0	0	0	0	0	0	0	0	0	54	0	0	56	0	1149	0	105	0	0	0	0	0	0	0	17	7	0	7831	853	0	0	167	18	0	378	6	2	0	0	0	0	0	34	62	0	0	24	0	0	0	53	39	0	6	0	0	0	0	0	32	35	7	0	0	103	55	0	66	63	206	39	0	6	463	179	0	19	668	44	77	82	81	0	0	0
RTF277	0	0	0	0	0	4	0	0	157	144	167	34	12	11	0	0	5	0	2146	413	409	36	430	509	0	0	0	3	0	0	0	4	27	36	0	6	15	28	0	0	0	0	7	0	0	0	0	0	650	5	0	0	0	0	13323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	121	0	0	0	11	6	0	0	0	0	0	479	0	121	0	0	0	4	0	0	0	0	18	3	0	0	0	0	0	47	0	765	0	54	0	0	0	0	0	0	0	0	0	45	0	0	4	0	0	0	0	0	0	24	13	0	17	379	0	0	192	0	44	0	32	1477	0	0	0	0	6	96	0	0	0	0	15	17	49	0	0	5	0	0	0	0	6	0	5	0	7	21	0	0	0	0	43	0	0	0	21	0	0	0	0	0	0	0	0	0	1448	86	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	1630	0	217	0	0	0	0	0	0	0	0	16	0	14840	1588	0	0	81	19	0	1216	0	0	0	0	0	0	0	8	51	0	0	23	7	0	0	12	21	0	3	0	0	0	0	0	32	33	22	0	0	47	25	0	26	11	81	20	0	9	196	85	0	3	297	26	23	26	41	0	0	0
RTF278	0	0	0	0	6	0	0	0	900	11	111	97	32	64	0	0	43	36	6026	1188	1186	55	1905	2043	4	15	0	0	0	14	0	73	119	361	0	26	102	232	0	7	0	0	17	0	0	0	0	0	1037	10	0	0	0	0	7306	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	3	47	0	0	0	0	0	787	0	0	0	5	48	0	0	0	0	0	341	0	44	0	0	8	19	0	0	0	0	9	0	0	0	0	0	0	198	0	19	0	182	41	0	0	0	0	0	0	0	0	81	0	20	0	0	0	14	0	0	0	139	40	7	45	1836	18	62	598	0	193	143	99	4906	0	0	0	0	49	325	0	0	0	0	4	44	0	0	47	0	0	0	0	0	81	0	0	0	16	5	0	0	0	0	350	0	8	0	22	0	0	0	0	0	0	0	0	0	469	76	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	23	0	447	0	54	0	0	0	0	0	0	0	0	0	0	1863	480	0	0	129	37	0	66	0	0	12	0	0	13	0	23	192	0	0	17	0	0	8	8	48	12	0	0	0	0	0	0	30	26	0	0	0	145	113	0	119	63	212	96	0	22	675	410	0	3	1426	66	87	180	66	10	0	0
RTF279	0	0	0	0	4	0	0	0	161	56	120	112	159	11	0	0	0	0	3064	2303	1005	22	492	530	0	5	0	0	0	0	0	0	0	45	0	13	33	20	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	13995	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	518	0	19	0	0	0	6	0	0	0	0	17	0	0	0	0	0	0	74	2	576	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	41	21	0	14	267	0	0	127	0	53	0	24	883	0	0	0	0	11	75	0	0	0	0	9	4	41	0	41	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	86	12	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	463	0	194	0	0	0	0	0	0	0	0	0	0	14784	981	0	0	43	0	0	427	0	0	0	0	0	0	0	58	17	0	0	4	0	0	0	65	43	0	4	0	0	0	0	0	16	38	64	0	0	52	32	0	41	24	72	2	0	0	162	256	0	4	137	13	54	26	16	0	0	0
RTF280	0	0	0	0	0	0	0	0	22	38	34	62	75	8	0	0	0	0	1460	327	233	0	425	122	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1891	0	0	0	0	0	26662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	167	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	677	0	13	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	8	0	0	0	108	0	0	38	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	79	0	0	0	0	0	0	0	0	48	0	12484	924	0	0	30	0	0	94	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	11	9	0	0	0	0	0	0	0	6	4	7	0	0	14	0	0	11	18	15	3	0	0	64	24	0	0	66	5	8	27	11	0	0	0
